year,Province,AgeGroup,ag_0-4,ag_5-9,ag_10-14,ag_15-24,ag_25-34,ag_35-59,ag_60,patient_count,humidity,temp_avg,temp_min,temp_max,rain_ml,rain_day
2016,Chon Buri,60,0,0,0,0,0,0,1,50,72.3,29.6,16.0,39.3,1463.2,106.0
2016,Chumphon,0-4,1,0,0,0,0,0,0,58,81.2,27.7,18.0,37.7,1778.2,158.0
2016,Chumphon,10-14,0,0,1,0,0,0,0,94,81.2,27.7,18.0,37.7,1778.2,158.0
2016,Chumphon,15-24,0,0,0,1,0,0,0,102,81.2,27.7,18.0,37.7,1778.2,158.0
2016,Chumphon,25-34,0,0,0,0,1,0,0,50,81.2,27.7,18.0,37.7,1778.2,158.0
2016,Chumphon,35-59,0,0,0,0,0,1,0,90,81.2,27.7,18.0,37.7,1778.2,158.0
2016,Chumphon,5-9,0,1,0,0,0,0,0,82,81.2,27.7,18.0,37.7,1778.2,158.0
2016,Chumphon,60,0,0,0,0,0,0,1,16,81.2,27.7,18.0,37.7,1778.2,158.0
2016,Kalasin,0-4,1,0,0,0,0,0,0,86,77.0,27.2,8.2,41.9,1463.2,
2016,Kalasin,10-14,0,0,1,0,0,0,0,336,77.0,27.2,8.2,41.9,1463.2,
2016,Kalasin,15-24,0,0,0,1,0,0,0,404,77.0,27.2,8.2,41.9,1463.2,
2016,Kalasin,25-34,0,0,0,0,1,0,0,186,77.0,27.2,8.2,41.9,1463.2,
2016,Kalasin,35-59,0,0,0,0,0,1,0,226,77.0,27.2,8.2,41.9,1463.2,
2016,Kalasin,5-9,0,1,0,0,0,0,0,276,77.0,27.2,8.2,41.9,1463.2,
2016,Kalasin,60,0,0,0,0,0,0,1,52,77.0,27.2,8.2,41.9,1463.2,
2016,Kamphaeng Phet,0-4,1,0,0,0,0,0,0,20,70.2,28.5,10.5,44.0,1168.9,125.0
2016,Kamphaeng Phet,10-14,0,0,1,0,0,0,0,64,70.2,28.5,10.5,44.0,1168.9,125.0
2016,Kamphaeng Phet,15-24,0,0,0,1,0,0,0,100,70.2,28.5,10.5,44.0,1168.9,125.0
2016,Kamphaeng Phet,25-34,0,0,0,0,1,0,0,50,70.2,28.5,10.5,44.0,1168.9,125.0
